user_id,product_id,product_name,category,price,rating,user_previous_purchases,user_interests,interaction_type,timestamp
u1030,p3003,mixer grinder,home & kitchen,3499,2,face wash|laptop stand|moisturizer,beauty|fashion,purchase,2025-11-22
u1036,p1003,bluetooth keyboard,electronics,1499,4,mixer grinder|wireless mouse|laptop stand,electronics|fashion,cart,2025-07-16
u1075,p1003,bluetooth keyboard,electronics,1499,4,knife set|moisturizer|laptop stand,electronics|home & kitchen,cart,2025-11-17
u1065,p2001,running shoes,fashion,2499,1,cooking pan|laptop stand|jeans,beauty|electronics,purchase,2025-12-07
u1063,p2003,jeans,fashion,1799,3,sunscreen|t-shirt|mixer grinder,beauty|home & kitchen,cart,2025-12-12
u1049,p2002,t-shirt,fashion,799,5,knife set|face wash|t-shirt,home & kitchen|beauty,cart,2025-10-28
u1109,p3001,cooking pan,home & kitchen,1599,1,running shoes|laptop stand|knife set,fashion|beauty,purchase,2025-09-07
u1086,p1002,laptop stand,electronics,1199,2,cooking pan|knife set|mixer grinder,beauty|home & kitchen,cart,2025-09-30
u1088,p4001,face wash,beauty,399,3,laptop stand|bluetooth keyboard|sunscreen,fashion|beauty,view,2025-08-11
u1108,p3001,cooking pan,home & kitchen,1599,5,laptop stand|running shoes|cooking pan,home & kitchen|electronics,purchase,2025-11-02
u1096,p4002,moisturizer,beauty,599,5,cooking pan|jeans|knife set,home & kitchen|electronics,cart,2025-12-04
u1098,p3002,knife set,home & kitchen,999,2,laptop stand|sunscreen|t-shirt,home & kitchen|electronics,purchase,2025-12-07
u1003,p1002,laptop stand,electronics,1199,1,sunscreen|wireless mouse|laptop stand,home & kitchen|fashion,view,2025-10-05
u1077,p4002,moisturizer,beauty,599,5,jeans|bluetooth keyboard|t-shirt,beauty|home & kitchen,cart,2025-09-13
u1025,p2002,t-shirt,fashion,799,3,moisturizer|knife set|sunscreen,fashion|home & kitchen,purchase,2025-08-24
u1002,p1001,wireless mouse,electronics,799,4,cooking pan|laptop stand|sunscreen,home & kitchen|electronics,cart,2025-09-15
u1004,p1001,wireless mouse,electronics,799,4,bluetooth keyboard|mixer grinder|t-shirt,electronics|home & kitchen,view,2025-10-23
u1091,p3001,cooking pan,home & kitchen,1599,5,knife set|laptop stand|face wash,home & kitchen|fashion,purchase,2025-08-25
u1073,p3002,knife set,home & kitchen,999,3,knife set|mixer grinder|bluetooth keyboard,beauty|electronics,cart,2025-08-12
u1048,p4001,face wash,beauty,399,1,moisturizer|jeans|t-shirt,fashion|beauty,purchase,2025-12-30
u1016,p2003,jeans,fashion,1799,1,jeans|face wash|wireless mouse,fashion|electronics,cart,2025-10-14
u1045,p3001,cooking pan,home & kitchen,1599,3,jeans|wireless mouse|running shoes,electronics|beauty,purchase,2025-12-20
u1116,p4003,sunscreen,beauty,699,1,laptop stand|t-shirt|sunscreen,fashion|beauty,purchase,2025-10-19
u1004,p3002,knife set,home & kitchen,999,1,moisturizer|cooking pan|face wash,home & kitchen|electronics,purchase,2025-09-12
u1075,p1001,wireless mouse,electronics,799,5,jeans|cooking pan|face wash,home & kitchen|electronics,view,2025-09-07
u1012,p4003,sunscreen,beauty,699,3,moisturizer|running shoes|jeans,home & kitchen|fashion,view,2025-08-06
u1038,p2003,jeans,fashion,1799,2,cooking pan|running shoes|knife set,beauty|fashion,cart,2025-11-04
u1006,p2002,t-shirt,fashion,799,5,face wash|cooking pan|running shoes,beauty|fashion,view,2025-08-12
u1043,p2002,t-shirt,fashion,799,2,laptop stand|face wash|mixer grinder,home & kitchen|electronics,cart,2025-12-22
u1083,p2002,t-shirt,fashion,799,4,mixer grinder|t-shirt|cooking pan,fashion|beauty,cart,2025-11-07
u1079,p3003,mixer grinder,home & kitchen,3499,5,knife set|moisturizer|mixer grinder,electronics|beauty,view,2025-08-16
u1063,p2001,running shoes,fashion,2499,1,moisturizer|knife set|t-shirt,home & kitchen|fashion,purchase,2025-11-20
u1046,p3002,knife set,home & kitchen,999,4,bluetooth keyboard|running shoes|sunscreen,fashion|electronics,cart,2025-12-25
u1081,p2001,running shoes,fashion,2499,5,cooking pan|t-shirt|moisturizer,electronics|home & kitchen,view,2025-09-29
u1030,p1002,laptop stand,electronics,1199,4,bluetooth keyboard|running shoes|wireless mouse,electronics|home & kitchen,cart,2025-08-20
u1055,p3001,cooking pan,home & kitchen,1599,2,moisturizer|wireless mouse|running shoes,electronics|home & kitchen,view,2025-11-05
u1101,p2002,t-shirt,fashion,799,4,moisturizer|mixer grinder|bluetooth keyboard,beauty|fashion,view,2025-12-27
u1110,p1002,laptop stand,electronics,1199,3,jeans|face wash|t-shirt,beauty|electronics,purchase,2025-07-26
u1113,p1002,laptop stand,electronics,1199,5,cooking pan|bluetooth keyboard|running shoes,beauty|fashion,view,2025-08-30
u1085,p4001,face wash,beauty,399,5,mixer grinder|t-shirt|knife set,beauty|home & kitchen,view,2025-10-22
u1042,p4001,face wash,beauty,399,2,sunscreen|cooking pan|running shoes,home & kitchen|beauty,view,2025-11-27
u1027,p2002,t-shirt,fashion,799,5,knife set|cooking pan|t-shirt,beauty|electronics,cart,2025-07-15
u1014,p2003,jeans,fashion,1799,2,mixer grinder|cooking pan|knife set,electronics|home & kitchen,cart,2025-09-11
u1091,p2003,jeans,fashion,1799,1,t-shirt|wireless mouse|face wash,beauty|fashion,purchase,2025-07-23
u1030,p2002,t-shirt,fashion,799,1,mixer grinder|cooking pan|t-shirt,fashion|home & kitchen,purchase,2025-11-11
u1109,p3002,knife set,home & kitchen,999,1,cooking pan|wireless mouse|sunscreen,fashion|electronics,view,2025-10-26
u1026,p1003,bluetooth keyboard,electronics,1499,3,knife set|moisturizer|jeans,home & kitchen|beauty,view,2025-09-07
u1060,p4003,sunscreen,beauty,699,3,cooking pan|jeans|sunscreen,beauty|home & kitchen,purchase,2025-12-25
u1045,p3001,cooking pan,home & kitchen,1599,1,face wash|mixer grinder|jeans,home & kitchen|fashion,view,2025-07-30
u1082,p1003,bluetooth keyboard,electronics,1499,2,moisturizer|knife set|bluetooth keyboard,beauty|electronics,purchase,2025-10-24
u1040,p4001,face wash,beauty,399,2,laptop stand|sunscreen|bluetooth keyboard,electronics|fashion,purchase,2025-07-19
u1052,p2003,jeans,fashion,1799,5,knife set|sunscreen|bluetooth keyboard,fashion|beauty,cart,2025-10-30
u1025,p1002,laptop stand,electronics,1199,5,cooking pan|jeans|bluetooth keyboard,home & kitchen|electronics,view,2026-01-05
u1002,p3003,mixer grinder,home & kitchen,3499,2,moisturizer|face wash|running shoes,beauty|electronics,cart,2025-07-15
u1109,p1003,bluetooth keyboard,electronics,1499,3,wireless mouse|cooking pan|face wash,home & kitchen|fashion,view,2025-12-19
u1047,p1003,bluetooth keyboard,electronics,1499,4,face wash|laptop stand|wireless mouse,home & kitchen|electronics,view,2025-11-14
u1091,p2001,running shoes,fashion,2499,2,running shoes|t-shirt|moisturizer,home & kitchen|electronics,cart,2025-11-19
u1076,p2001,running shoes,fashion,2499,4,t-shirt|moisturizer|running shoes,home & kitchen|beauty,view,2026-01-03
u1037,p2002,t-shirt,fashion,799,5,running shoes|face wash|knife set,electronics|home & kitchen,purchase,2025-07-29
u1058,p1002,laptop stand,electronics,1199,4,wireless mouse|knife set|bluetooth keyboard,fashion|home & kitchen,purchase,2025-11-17
u1091,p3001,cooking pan,home & kitchen,1599,1,sunscreen|cooking pan|face wash,fashion|beauty,purchase,2025-12-26
u1006,p2003,jeans,fashion,1799,3,running shoes|knife set|jeans,beauty|home & kitchen,purchase,2025-08-05
u1048,p2002,t-shirt,fashion,799,1,cooking pan|moisturizer|jeans,electronics|fashion,purchase,2025-11-26
u1033,p1003,bluetooth keyboard,electronics,1499,1,mixer grinder|knife set|jeans,home & kitchen|beauty,cart,2025-08-28
u1055,p1003,bluetooth keyboard,electronics,1499,4,t-shirt|laptop stand|jeans,beauty|home & kitchen,cart,2025-10-10
u1118,p3001,cooking pan,home & kitchen,1599,3,t-shirt|sunscreen|face wash,fashion|home & kitchen,cart,2025-11-29
u1040,p4003,sunscreen,beauty,699,2,knife set|bluetooth keyboard|mixer grinder,home & kitchen|beauty,view,2025-12-28
u1029,p1003,bluetooth keyboard,electronics,1499,4,wireless mouse|knife set|t-shirt,electronics|fashion,cart,2025-12-12
u1114,p3002,knife set,home & kitchen,999,4,wireless mouse|knife set|jeans,home & kitchen|electronics,view,2025-12-04
u1015,p2003,jeans,fashion,1799,5,laptop stand|running shoes|t-shirt,electronics|beauty,cart,2025-08-19
u1114,p4002,moisturizer,beauty,599,5,face wash|running shoes|sunscreen,beauty|fashion,view,2025-09-26
u1117,p1002,laptop stand,electronics,1199,3,running shoes|knife set|laptop stand,fashion|beauty,purchase,2025-07-20
u1015,p3001,cooking pan,home & kitchen,1599,1,jeans|face wash|laptop stand,fashion|beauty,view,2025-09-15
u1106,p4003,sunscreen,beauty,699,1,moisturizer|knife set|sunscreen,fashion|home & kitchen,cart,2025-12-30
u1083,p4001,face wash,beauty,399,1,knife set|jeans|face wash,electronics|beauty,purchase,2025-10-30
u1041,p1001,wireless mouse,electronics,799,4,sunscreen|laptop stand|mixer grinder,home & kitchen|beauty,cart,2025-11-26
u1030,p3001,cooking pan,home & kitchen,1599,4,laptop stand|wireless mouse|running shoes,electronics|home & kitchen,cart,2025-07-29
u1096,p4002,moisturizer,beauty,599,3,bluetooth keyboard|laptop stand|t-shirt,home & kitchen|electronics,purchase,2025-08-09
u1016,p2003,jeans,fashion,1799,4,moisturizer|laptop stand|jeans,electronics|home & kitchen,cart,2025-09-11
u1034,p4001,face wash,beauty,399,5,face wash|cooking pan|laptop stand,home & kitchen|electronics,view,2025-09-21
u1080,p3001,cooking pan,home & kitchen,1599,2,laptop stand|wireless mouse|mixer grinder,fashion|electronics,purchase,2025-07-19
u1091,p1003,bluetooth keyboard,electronics,1499,4,knife set|mixer grinder|moisturizer,beauty|electronics,cart,2025-12-21
u1116,p3002,knife set,home & kitchen,999,5,t-shirt|bluetooth keyboard|moisturizer,fashion|beauty,cart,2025-10-27
u1072,p1001,wireless mouse,electronics,799,4,mixer grinder|laptop stand|wireless mouse,beauty|fashion,cart,2025-12-17
u1059,p4002,moisturizer,beauty,599,5,sunscreen|face wash|t-shirt,fashion|electronics,view,2025-09-04
u1002,p1002,laptop stand,electronics,1199,4,sunscreen|moisturizer|knife set,electronics|beauty,view,2025-12-20
u1053,p4003,sunscreen,beauty,699,4,t-shirt|jeans|face wash,home & kitchen|fashion,purchase,2025-11-04
u1043,p1003,bluetooth keyboard,electronics,1499,1,running shoes|bluetooth keyboard|laptop stand,fashion|home & kitchen,cart,2025-08-27
u1002,p1001,wireless mouse,electronics,799,4,cooking pan|laptop stand|wireless mouse,electronics|fashion,cart,2025-07-17
u1051,p4002,moisturizer,beauty,599,5,sunscreen|face wash|knife set,fashion|home & kitchen,cart,2025-07-18
u1086,p4003,sunscreen,beauty,699,2,moisturizer|cooking pan|t-shirt,beauty|home & kitchen,view,2025-11-23
u1014,p1001,wireless mouse,electronics,799,2,sunscreen|running shoes|wireless mouse,electronics|home & kitchen,purchase,2025-11-10
u1055,p4002,moisturizer,beauty,599,2,mixer grinder|running shoes|laptop stand,fashion|electronics,cart,2025-09-24
u1002,p1002,laptop stand,electronics,1199,1,bluetooth keyboard|sunscreen|knife set,home & kitchen|electronics,cart,2025-08-14
u1031,p2001,running shoes,fashion,2499,1,t-shirt|face wash|cooking pan,beauty|electronics,view,2025-08-02
u1108,p4003,sunscreen,beauty,699,4,cooking pan|sunscreen|knife set,fashion|beauty,cart,2025-09-08
u1065,p4001,face wash,beauty,399,1,sunscreen|face wash|knife set,electronics|fashion,purchase,2026-01-06
u1054,p4001,face wash,beauty,399,4,jeans|mixer grinder|laptop stand,fashion|home & kitchen,cart,2025-12-12
u1063,p4001,face wash,beauty,399,2,moisturizer|jeans|knife set,home & kitchen|beauty,cart,2025-11-22
u1060,p2003,jeans,fashion,1799,3,knife set|running shoes|mixer grinder,electronics|fashion,purchase,2025-07-26
u1059,p1003,bluetooth keyboard,electronics,1499,2,t-shirt|cooking pan|moisturizer,fashion|electronics,purchase,2025-11-18
u1036,p4003,sunscreen,beauty,699,2,sunscreen|laptop stand|knife set,electronics|beauty,view,2025-08-08
u1062,p1002,laptop stand,electronics,1199,5,cooking pan|knife set|t-shirt,electronics|beauty,view,2026-01-06
u1045,p2002,t-shirt,fashion,799,1,jeans|moisturizer|bluetooth keyboard,electronics|fashion,view,2025-10-16
u1055,p1002,laptop stand,electronics,1199,3,face wash|running shoes|laptop stand,electronics|home & kitchen,cart,2025-10-12
u1098,p1001,wireless mouse,electronics,799,1,mixer grinder|t-shirt|bluetooth keyboard,beauty|fashion,cart,2025-09-15
u1107,p1002,laptop stand,electronics,1199,1,laptop stand|face wash|moisturizer,beauty|fashion,purchase,2025-12-15
u1021,p4002,moisturizer,beauty,599,3,laptop stand|running shoes|jeans,electronics|fashion,purchase,2025-09-19
u1097,p3003,mixer grinder,home & kitchen,3499,2,knife set|laptop stand|bluetooth keyboard,fashion|electronics,view,2025-11-20
u1056,p3001,cooking pan,home & kitchen,1599,5,wireless mouse|running shoes|knife set,fashion|electronics,view,2025-12-20
u1034,p2003,jeans,fashion,1799,5,sunscreen|cooking pan|jeans,electronics|beauty,cart,2025-11-13
u1017,p3001,cooking pan,home & kitchen,1599,4,cooking pan|sunscreen|knife set,fashion|beauty,view,2026-01-08
u1091,p3003,mixer grinder,home & kitchen,3499,2,laptop stand|sunscreen|jeans,fashion|electronics,cart,2025-12-26
u1050,p1001,wireless mouse,electronics,799,5,moisturizer|sunscreen|bluetooth keyboard,beauty|fashion,cart,2025-09-25
u1051,p4002,moisturizer,beauty,599,1,sunscreen|mixer grinder|t-shirt,fashion|electronics,cart,2025-08-28
u1078,p1003,bluetooth keyboard,electronics,1499,5,sunscreen|cooking pan|knife set,electronics|fashion,purchase,2025-07-28
u1056,p4003,sunscreen,beauty,699,1,jeans|moisturizer|cooking pan,electronics|home & kitchen,view,2025-08-26
u1042,p3001,cooking pan,home & kitchen,1599,1,sunscreen|bluetooth keyboard|mixer grinder,fashion|beauty,purchase,2025-08-22
u1039,p3003,mixer grinder,home & kitchen,3499,5,jeans|moisturizer|bluetooth keyboard,beauty|home & kitchen,purchase,2025-11-05
u1030,p2002,t-shirt,fashion,799,1,sunscreen|cooking pan|mixer grinder,beauty|fashion,cart,2025-11-05
u1080,p3003,mixer grinder,home & kitchen,3499,3,jeans|laptop stand|wireless mouse,beauty|electronics,purchase,2026-01-09
u1058,p2003,jeans,fashion,1799,3,running shoes|face wash|moisturizer,electronics|home & kitchen,cart,2025-07-24
u1100,p4003,sunscreen,beauty,699,2,face wash|moisturizer|bluetooth keyboard,home & kitchen|fashion,view,2025-10-19
u1066,p4001,face wash,beauty,399,4,running shoes|jeans|knife set,beauty|home & kitchen,cart,2025-12-21
u1011,p1001,wireless mouse,electronics,799,1,cooking pan|bluetooth keyboard|knife set,electronics|home & kitchen,cart,2025-07-21
u1067,p3001,cooking pan,home & kitchen,1599,5,face wash|mixer grinder|moisturizer,home & kitchen|electronics,cart,2025-08-01
u1054,p3002,knife set,home & kitchen,999,5,sunscreen|knife set|cooking pan,electronics|beauty,view,2025-09-08
u1091,p3002,knife set,home & kitchen,999,2,bluetooth keyboard|mixer grinder|moisturizer,beauty|fashion,cart,2025-09-11
u1004,p4003,sunscreen,beauty,699,4,bluetooth keyboard|mixer grinder|jeans,beauty|fashion,view,2025-12-11
u1047,p4001,face wash,beauty,399,3,t-shirt|wireless mouse|mixer grinder,electronics|beauty,cart,2025-10-07
u1038,p2002,t-shirt,fashion,799,4,knife set|wireless mouse|bluetooth keyboard,electronics|fashion,view,2025-10-24
u1113,p2002,t-shirt,fashion,799,5,running shoes|bluetooth keyboard|knife set,beauty|home & kitchen,cart,2025-12-24
u1111,p1001,wireless mouse,electronics,799,4,cooking pan|knife set|face wash,fashion|home & kitchen,cart,2025-10-06
u1060,p4003,sunscreen,beauty,699,4,face wash|bluetooth keyboard|moisturizer,home & kitchen|electronics,view,2025-10-19
u1011,p4001,face wash,beauty,399,4,moisturizer|face wash|cooking pan,home & kitchen|beauty,cart,2025-08-25
u1005,p4002,moisturizer,beauty,599,1,knife set|t-shirt|laptop stand,electronics|fashion,purchase,2025-08-02
u1101,p4003,sunscreen,beauty,699,5,t-shirt|mixer grinder|laptop stand,beauty|home & kitchen,purchase,2025-08-16
u1096,p1001,wireless mouse,electronics,799,1,face wash|mixer grinder|running shoes,home & kitchen|fashion,view,2025-07-26
u1119,p3003,mixer grinder,home & kitchen,3499,5,bluetooth keyboard|wireless mouse|t-shirt,electronics|beauty,cart,2025-12-20
u1103,p3003,mixer grinder,home & kitchen,3499,1,face wash|jeans|cooking pan,beauty|electronics,cart,2025-09-21
u1023,p3001,cooking pan,home & kitchen,1599,1,wireless mouse|mixer grinder|jeans,home & kitchen|electronics,view,2025-12-16
u1069,p1003,bluetooth keyboard,electronics,1499,2,t-shirt|bluetooth keyboard|moisturizer,fashion|beauty,cart,2025-09-28
u1086,p1003,bluetooth keyboard,electronics,1499,1,wireless mouse|face wash|jeans,electronics|beauty,cart,2025-10-03
u1012,p2003,jeans,fashion,1799,1,bluetooth keyboard|cooking pan|jeans,fashion|electronics,view,2025-11-20
u1030,p4001,face wash,beauty,399,3,face wash|running shoes|knife set,home & kitchen|beauty,view,2025-10-21
u1059,p3003,mixer grinder,home & kitchen,3499,2,cooking pan|laptop stand|knife set,beauty|electronics,view,2025-11-03
u1070,p4001,face wash,beauty,399,5,moisturizer|laptop stand|running shoes,electronics|home & kitchen,cart,2025-09-18
u1010,p4002,moisturizer,beauty,599,2,mixer grinder|running shoes|bluetooth keyboard,fashion|home & kitchen,view,2025-08-26
u1054,p3003,mixer grinder,home & kitchen,3499,3,knife set|wireless mouse|moisturizer,home & kitchen|fashion,purchase,2025-11-29
u1000,p1001,wireless mouse,electronics,799,4,knife set|t-shirt|face wash,fashion|home & kitchen,cart,2025-08-02
u1027,p4001,face wash,beauty,399,5,mixer grinder|t-shirt|wireless mouse,electronics|fashion,purchase,2025-12-24
u1038,p1002,laptop stand,electronics,1199,2,cooking pan|laptop stand|bluetooth keyboard,fashion|electronics,purchase,2025-09-03
u1102,p2003,jeans,fashion,1799,2,moisturizer|jeans|t-shirt,home & kitchen|electronics,purchase,2025-10-20
u1043,p2001,running shoes,fashion,2499,2,knife set|face wash|jeans,beauty|fashion,purchase,2026-01-10
u1077,p3002,knife set,home & kitchen,999,4,wireless mouse|sunscreen|bluetooth keyboard,home & kitchen|fashion,cart,2025-08-26
u1010,p4002,moisturizer,beauty,599,4,moisturizer|laptop stand|mixer grinder,beauty|fashion,purchase,2025-12-10
u1045,p3001,cooking pan,home & kitchen,1599,1,face wash|jeans|cooking pan,electronics|fashion,view,2025-09-14
u1047,p2001,running shoes,fashion,2499,3,knife set|wireless mouse|running shoes,beauty|electronics,view,2025-12-18
u1104,p4001,face wash,beauty,399,3,moisturizer|t-shirt|running shoes,electronics|home & kitchen,view,2025-10-31
u1063,p4003,sunscreen,beauty,699,4,sunscreen|face wash|running shoes,beauty|home & kitchen,view,2025-10-31
u1072,p3003,mixer grinder,home & kitchen,3499,5,knife set|bluetooth keyboard|mixer grinder,electronics|fashion,purchase,2025-07-20
u1077,p4001,face wash,beauty,399,1,bluetooth keyboard|laptop stand|face wash,electronics|fashion,view,2025-11-05
